;;;;;;;;THEO DÕI VẬT TƯ DỰ ÁN/ MATERIAL CONTROL LOG;;;;;Hướng dẫn cập nhật thông tin:;;;;Thời gian nộp bảng cập nhật:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DỰ TOÁN;;;;;;;
;;;;;;;;Tên dự án/ Project no.:25-BRA-I-090;;;;;- Chữ tô màu xanh:;;Chưa cập nhật;;- Trong ngày khi có biến động.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (3,20);;;;;Pipe D127x13.5-ASTM A106/API 5L;I90-A48;Ống;Pipe D127x12.5-DIN 2448-seamless pipe-L12000;1.0038/A36;m;35,3;12,0;423,6;;;;;;; 13,0 ; 458,9 ; -   ; -   ; 12,8 ; 451,8 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 25,80 ; 910,74 ; Rev05-BRADEN-bổ sung 12.8m ;;;;;; 26 ; 911 ;25/6/25;070625/ TL-IBS;Tuấn Long;Thép ống D127 x 13.5 = 3 cây 6m;APL5l/A106;666;7/6/25;18,00;666;17090,91; 12.520.800,67 ;10%;11.382.546,06;14-Jul; 29 ; 1.090 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 29 ; 1.090 ; (3); (179); Thừa ;;;;;;;;;
ok;;;;;;;;I90-A48;Ống;Pipe D127x12.5-DIN 2448-seamless pipe-L12000;1.0038/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;040725/ TL-IBS;Tuấn Long;Thép ống f127 x 13,5 = 2 cây;APL5l/A106;424;4/7/25;11,0;424;17.090,91; 7.971.200,00 ;10%;7.246.545,45;14-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A49;Ống;Pipe D193.7x10-EN 10220-3-seamless pipe-L12000;1.0577/A36;m;45,3;81,7;3700,7;;;;;;; 96,0 ; 4.348,8 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 96,00 ; 4.348,80 ; Rev03-IBS  bổ sung mới ;;;;;; 96 ; 4.349 ;25/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05; GNEE2 ;A106 GRB SEAMLESS PIPE Pipe D193.7x10-12000; A106 GRB SEAMLESS PIPE Pipe D193.7x10-12000 = 8 Cây  ; 4.349 ;5/6/25; 96 ; 4.349 ; $1,256 ; $5.460,99 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 96 ; 4.348,80 ;;;;; 96 ; 4.349 ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A50;Thép tròn;RB10-L3000;1.0577/A36;m;0,6;2,1;1,2;;;;;;; 3,0 ; 1,9 ; -   ; -   ; 6,0 ; 3,7 ; -   ; -   ; 30,0 ; 18,5 ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 39,00 ; 24,07 ; Rev05-BRADEN-bổ sung 30.0m ;;;;;; 39 ; 24 ;25/6/25;Báo giá ngày 30/6/2025;VSAN;Thép D10x3000;S45C; N/A ;30/6/25; 9,00 ; N/A ;49.323,33; 488.301,00 ;10%;443.910,00;4-Jul; 39 ; 19 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 39 ; 19 ; -   ; 6 ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A50;Thép tròn;RB10-L3000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150725/HN-IBS;Hùng Nguyên;Thép tròn trơn phi 10x6000 = 5 Tấm A36;SS400; 18,50 ;15/7/25;30,00; 18,50 ;15.863,64; 322.825,07 ;10%;293.477,34;18-Jul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (6,00);; hàng đã về ;;;;I90-A51;Thép tròn;RB12-L6000;1.0577/A36;m;0,9;10,0;6,8;;;;;;; 12,0 ; 10,7 ; -   ; -   ; 6,0 ; 5,3 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 12,0 ; 10,7 ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 18,0 ; 16,0 ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 48,00 ; 42,67 ; Rev24-BRADEN-bổ sung 18.0m ;;;;;; 48 ; 43 ;25/6/25;Báo giá ngày 30/6/2025;VSAN;Thép D12x6000;S45C; N/A ;30/6/25; 18,00 ; N/A ;71.023,33; 1.406.262,00 ;10%;1.278.420,00;4-Jul; 54 ; 32 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 54 ; 32 ; (6); 11 ; Thừa ;;;;;;;;;
ok;;;;;;;;I90-A51;Thép tròn;RB12-L6000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190825/HN-IBS;Hùng Nguyên;Thép tròn trơn phi 12x6000 (2 cây);SS400/CB240; 10,65 ;19/8/25; 12,00 ; 10,65 ; 15.454,55 ; 181.050,05 ;10%;164.590,96;22-Aug;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A51;Thép tròn;RB12-L6000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;Hùng Nguyên;Thép tròn trơn phi 12x6000 (4 cây);; 21,31 ;?; 24,00 ; 21,31 ; 15.000,00 ; 351.615,00 ;10%;319.650,00;27-Oct;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (0,10);;;;;;I90-A52;Thép tròn;RB30-L1100;1.0577/A36;m;5,6;0,9;5,0;;;;;;; 1,1 ; 6,1 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1,10 ; 6,11 ; Rev03-IBS  bổ sung mới ;;;;;; 1 ; 6 ;25/6/25;?;Hoàng Nam;RB30-L1100;S45C; 7,00 ;?;1,20; 7,00 ;17.272,73; 133.000,00 ;10%;120.909,09;7-Jun; 1 ; 7 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 1 ; 7 ; (0); (1); Thừa ;;;;;;;;;
Hiện; Thừa ; (0,05);;;;;;I90-A53;Thép tròn;RB40-L6000;1.0577/A36;m;9,9;12,0;117,0;;;;;;; 13,2 ; 130,4 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13,20 ; 130,37 ; Rev03-IBS  bổ sung mới ;;;;;; 13 ; 130 ;25/6/25;?;Hoàng Nam;RB40-L6000;S45C; 130,00 ;?;13,25; 130,00 ;17.272,73; 2.470.000,00 ;10%;2.245.454,55;7-Jun; 13 ; 130 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 13 ; 130 ; (0); 0 ; Thừa ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A54;Thép tròn;RB80-L4000;1.0577/A36;m;39,5;3,0;81,0;;;;;;; 4,0 ; 158,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4,00 ; 158,02 ; Rev03-IBS  bổ sung mới ;;;;;; 4 ; 158 ;25/6/25;?;Hoàng Nam;RB80-L4000;S45C; 160,00 ;?;4,00; 160,00 ;17.272,73; 3.040.000,00 ;10%;2.763.636,36;7-Jun; 4 ; 160 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 4 ; 160 ; -   ; (2); Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A55;Thép tròn;RB100-L1100;1.0577/A36;m;61,7;0,8;20,0;;;;;;; 1,1 ; 67,9 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1,10 ; 67,90 ; Rev03-IBS  bổ sung mới ;; 1 ; 68 ;;Hàng tồn; 0 ; 0 ;25/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; -   ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Thiếu Ms Khánh đã xong ; 0,92 ;;;;;;I90-A56;Thép tròn;RB520-L6000;1.0570/A36;m;1667,1;12,0;9297,6;;;;;;; 13,3 ; 22.206,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13,32 ; 22.206,04 ; Rev03-IBS  bổ sung mới. Chú ý loại này. Tổng có 20pcs. Chiều dài mỗi chi tiết sau gia công L600mm. ;;;;;; 13 ; 22.206 ;25/6/25;08062025/IBSHI-KH;Khánh Hưng;Ống thép Ø520 x Ø320 x L620;; N/A ;8/6/25;12,40; N/A ;52.419.354,84; 715.000.000,00 ;10%;650.000.000,00;hàng đã giao; 12 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 12 ; -   ; 1 ; 22.206 ; Thiếu ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A57;Elbow;Elbow 90 Deg Type 3 D60.3 - 4.5S -DIN EN 10253;1.0255;pcs;0,7;54;39,9;;;;;;; 54,0 ; 39,9 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 54,00 ; 39,92 ; Rev03-IBS  bổ sung mới ;;;;;; 54 ; 40 ;25/6/25;Báo giá ngày 12/6/2025;TAM ĐA;Elbow 90 Deg Type 3 D60.3 - 4.5S -DIN EN 10253;; N/A ;25/6/25;54,00; N/A ;44.500,00; 2.643.300,00 ;10%;2.403.000,00;19-Jul; 54 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 54 ; -   ; -   ; 40 ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ; Đợi thiết kế chuyển đổi ;;;; Đợi QC kiểm tra hàng mẫu/ Q sẽ mua tieps 9 cái sau đó về marking ;I90-A58;Tee thép; Tee D60.3 x 4 S-DIN EN 10253;1.0255;pcs;1,0;10;9,7;;;;;;; 10,0 ; 9,7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 10,00 ; 9,70 ; Rev03-IBS  bổ sung mới ;;;;;; 10 ; 10 ;25/6/25;Báo giá ngày 16/6/2025;CK NGUYÊN KHÔI;Tê Đề 2 inch;SA234; N/A ;16/6/25;10,00; N/A ;68.000,00; 748.000,00 ;10%;680.000,00;16-Jun; 10 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 10 ; -   ; -   ; 10 ; Đủ ;;;;;;;;;
Hiện; Thừa ; (6,00);;;;;;I90-A59;Thép hình-H;HEB200(H200x200x9x15)-L12000;1.0577/A36;m;61,3;16;980,8;;;;;;;;; 18,0 ; 1.103,4 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 18,00 ; 1.103,40 ; Rev04-IBS  bổ sung mới ;;;;;; 18 ; 1.103 ;9/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05; GNEE2 ;ASTM A36 HEB200 (H200x200x9x15)-L12000; ASTM A36 HEB200 (H200x200x9x15)-L12000 = 2 Cây  ; 1.471 ;5/6/25; 24 ; 1.471 ; $1,052 ; $1.547,33 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 24 ; 1.471,20 ;;;;; 24 ; 1.471 ; (6); (368); Thừa ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A60;Thép hình-C;UNP140(C140x60x7x10)-L12000;1.0577/A36;m;16,0;196,5;3105,5;;;;;;;;; 204,0 ; 3.264,0 ; -   ; -   ; 540,0 ; 8.640,0 ; 300,0 ; 4.800,0 ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.044,00 ; 16.704,00 ; Rev07-BRADEN-bổ sung 300.0m ;;;;;; 1.044 ; 16.704 ;9/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05; GNEE2 ;ASTM A36 UPN140 (C140x60x7x10)-L12000; ASTM A36 UPN140 (C140x60x7x10)-L12000 = 17 Cây  ; 3.264 ;5/6/25; 204 ; 3.264 ; $1,052 ; $3.432,90 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 1.044 ; 16.704,00 ;;;;; 1.044 ; 16.704 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A60;Thép hình-C;UNP140(C140x60x7x10)-L12000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IBSHI-GNEE/2506-25;GNEE;140*60*7*10*12000; ASTM A36 UPN140 ; 8.640 ;25/6/25; 540 ; 8.640 ; $1,107 ; $9.565,18 ;8/7/25;;;;;;31/7/25;31/7/25;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A60;Thép hình-C;UNP140(C140x60x7x10)-L12000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IBSHI-GNEE/2507-18;GNEE3;U-A36-140x60x7x10x12000 = 25PCE; A36 ; 4.800 ;25/7/25; 300 ; 4.800 ; $1,174 ; $5.635,98 ;25/8/25;;5/9/25;;9/9/25;10/9/25;10/9/25;10/9/25;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A61;Thép hình-C;UNP200(C200x75x8.5x11.5)-L12000;1.0577/A36;m;25,3;256,163;6439,4;;;;;;;;; 276,0 ; 6.982,8 ; -   ; -   ; 912,0 ; 23.073,6 ; 144,0 ; 3.643,2 ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.332,00 ; 33.699,60 ; Rev07-BRADEN-bổ sung 144.0m ;;;;;; 1.332 ; 33.700 ;9/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05;GNEE2;ASTM A36 UPN200 (C200x75x8.5x11.5)-L12000; ASTM A36 UPN200 (C200x75x8.5x11.5)-L12000 = 23 Cây  ; 6.983 ;5/6/25; 276 ; 6.983 ; $1,052 ; $7.344,13 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 1.332 ; 33.699,60 ;;;;; 1.332 ; 33.700 ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A61;Thép hình-C;UNP200(C200x75x8.5x11.5)-L12000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IBSHI-GNEE/2506-25;GNEE;200*75*8.5*11.5*12000; ASTM A36 UPN200 ; 23.074 ;25/6/25; 912 ; 23.074 ; $1,107 ; $25.544,34 ;8/7/25;;;;;;31/7/25;31/7/25;;;;;;;;;;;;;;;;;;;;
ok;;;;;;;;I90-A61;Thép hình-C;UNP200(C200x75x8.5x11.5)-L12000;1.0577/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IBSHI-GNEE/2507-18;GNEE3;U-A36-200x75x8.5x11.5x12000 = 12PCE; A36 ; 3.643 ;25/7/25; 144 ; 3.643 ; $1,174 ; $4.277,71 ;25/8/25;;5/9/25;;9/9/25;10/9/25;10/9/25;10/9/25;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A62;Ống;Pipe D127x10-DIN 2448-seamless pipe-L12000;1.0577;m;28,9;286,39458;7512,6;;;;;;;;; 300,0 ; 8.670,0 ; 24,0 ; 693,6 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 324,00 ; 9.363,60 ; Rev05-BRADEN-bổ sung 24m. Vì loại này không được nối ống ;;;;;; 324 ; 9.364 ;9/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05;GNEE2;A106 GRB SEAMLESS PIPE Pipe D127x10x12000; A106 GRB SEAMLESS PIPE Pipe D127x10x12000 = 25 Cây  ; 8.655 ;5/6/25; 300 ; 8.655 ; $1,256 ; $10.868,48 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 324 ; 9.347,40 ;;;;; 324 ; 9.347 ; -   ; 16 ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-A62;Ống;Pipe D127x10-DIN 2448-seamless pipe-L12000;1.0577;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IBSHI-GNEE/2506-25;GNEE;127*10*12000; A106 GRB SEAMLESS PIPE ; 692 ;25/6/25; 24 ; 692 ; $1,311 ; $907,79 ;8/7/25;;;;;;31/7/25;31/7/25;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A63;Ống;Pipe D219.1x10-DIN 2448-seamless pipe-L12000;1.0577;m;51,6;298,536;15394,6;;;;;;;;; 312,0 ; 16.099,2 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 312,00 ; 16.099,20 ; Rev04-IBS  bổ sung mới ;;;;;; 312 ; 16.099 ;9/6/25;;;;;;;;;;;;;; -   ; -   ;;;;;BSHI-GNEE/2506-05;GNEE2;A106 GRB SEAMLESS PIPE Pipe D219.1x10x12000; A106 GRB SEAMLESS PIPE Pipe D219.1x10x12000 = 26 Cây  ; 16.089 ;5/6/25; 312 ; 16.089 ; $1,256 ; $20.203,44 ;25/6/25;;;13/7/25;13/7/25;15/7/25;15/7/25;15/7/25; 312 ; 16.088,80 ;;;;; 312 ; 16.089 ; -   ; 10 ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;;;;I90-A64;Thép hình-H;IPE200(H200x100x5.6x8.5)-L12000;1.0577/A36;m;22,4;270,6;5701,0;;;;;;;;;;; 288,0 ; 6.451,2 ; 36,0 ; 806,4 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 324,00 ; 7.257,60 ; Rev06-BRADEN-bổ sung 36.0m ;;;;;; 324 ; 7.258 ;;;;;;;;;;;;;;; -   ; -   ;;;;;IBSHI-GNEE/2506-25;GNEE;200*100*5.6*8.5*12000; ASTM A36 IPE200 ; 7.258 ;25/6/25; 324 ; 7.258 ; $1,090 ; $7.911,37 ;8/7/25;;;;;;31/7/25;31/7/25; 324 ; 7.257,60 ;;;;; 324 ; 7.258 ; -   ; -   ; Đủ ;;;;;;;;;
